id,repo_id,label,url,commit message,commitDate,java_file_change_count,line_change_count,sampling_commit
3625,2,0,https://github.com/apache/dubbo/commit/bd6e5f101ba5ddaa6bd4f153d694bf7dcf0c19d0,Class comment error (#3481),2019-02-15T03:29:56Z,3,6,0
6016,4,0,https://github.com/square/okhttp/commit/bc3c787ea2df854ac399603d5c67111716137d31,Refactor Jdk9PlatformTest by using DelegatingSSLSocket <enter>  <enter> Cont. https://github.com/square/okhttp/pull/5972 <enter>  <enter> We can use DelegatingSSLSocket instead of overriding SSLSocket abstract class.,2020-04-24T02:41:47Z,1,80,0
6255,4,0,https://github.com/square/okhttp/commit/0137eb9dbad165caea7189c5c3e09382563ef8bd,Remove unnecessary use of grouping parentheses <enter>  <enter> Let's remove warnings found by errorprone. <enter>  <enter> - attempt <enter> ``` <enter> okhttp/okhttp/src/test/java/okhttp3/CallTest.java:2056: warning: [UnnecessaryParentheses] Unnecessary use of grouping parentheses <enter>             sink.writeUtf8('attempt ' + (attempt++)); <enter>                                         ^ <enter>     (see https://errorprone.info/bugpattern/UnnecessaryParentheses) <enter>   Did you mean 'sink.writeUtf8('attempt ' + attempt++);'? <enter> ``` <enter>  <enter> - isEaualTo <enter> ``` <enter> okhttp/src/test/java/okhttp3/OkHttpClientTest.java:287: warning: [UnnecessaryParentheses] Unnecessary use of grouping parentheses <enter>       assertThat(expected.getMessage()).isEqualTo(('protocols must not contain null')); <enter>                                                   ^ <enter>     (see https://errorprone.info/bugpattern/UnnecessaryParentheses) <enter> ```,2019-10-14T22:34:19Z,2,6,0
7257,4,3,https://github.com/square/okhttp/commit/a5dc3106c54ae0aecd9237ffd942924e61ad5c0f,Do not allow remote peer to arbitrarily size the HPACK decoder dynamic table.,2016-06-28T00:25:23Z,2,8,0
7388,4,3,https://github.com/square/okhttp/commit/fc238a225d6da5b8d6e8fcb580b9d66021953fd7,Handle UnsupportedCharsetException in HttpLoggingInterceptor,2016-01-16T20:32:09Z,2,51,0
5475,3,0,https://github.com/square/retrofit/commit/93bb08c5c6fa7e44c3525cd0bccd0bd2a436251d,reformat with two-space indent,2013-11-04T08:50:28Z,1,12,0
907,1,0,https://github.com/junit-team/junit4/commit/cc617b399f369a0254edc714beb3551905fe799f,Updated version to 4.9b3,2011-07-06T17:39:08Z,1,6,0
932,1,3,https://github.com/junit-team/junit4/commit/a4c19ea7000b620dbb9f54c6cb625ddad1f8f33e,Update version in pom.xml; delete obsolete SuiteBuilder.java; <enter> remove duplication in build.xml,2011-01-03T20:19:23Z,1,138,0
963,1,0,https://github.com/junit-team/junit4/commit/6ee76dc22e56457cb5904eb6c5c0bf97939880cb,Update build_tests.sh to test 'ant profile',2011-01-03T19:49:23Z,1,13,0
998,1,3,https://github.com/junit-team/junit4/commit/38c12ee56d863068fb743b45d9c1ee2aa74b71a8,"4.10 final in version, non-snapshot staging",2011-09-29T19:33:04Z,1,10,0
1047,1,3,https://github.com/junit-team/junit4/commit/b310cd56f1039389aa360fbf51c6349e7a8e1f02,"Update JUnit version, improve ClassRule javadoc, update release notes",2011-01-03T18:33:50Z,1,82,0
1211,1,2,https://github.com/junit-team/junit4/commit/62a2a56c293fd154f152da6dad498d1fc222b352,Fix ParentRunner#withClassRules javadoc.  (Thanks to lacostej for initial pull) <enter> Closes GH-191.,2011-03-04T21:02:28Z,1,8,0
1444,1,0,https://github.com/junit-team/junit4/commit/25fa1d53ff124bc82d9d449c37ff1dea186c3e42,up version,2010-04-06T02:17:07Z,1,2,0
1458,1,2,https://github.com/junit-team/junit4/commit/1d86784cd452e8d9e30d812255cadb75ef8dae15,Fix compilation errors,2010-04-05T18:27:28Z,2,17,0
1497,1,1,https://github.com/junit-team/junit4/commit/496ee866a46f783d145b649a688df57cbf79490e,categories 2,2010-03-09T17:36:07Z,3,106,0
3142,2,2,https://github.com/apache/dubbo/commit/8798d3852ed0e9e82f037e89f9b8cd8b96a17e49,fix protocol register set false not work (#4776),2019-09-05T13:11:58Z,3,17,1
3609,2,2,https://github.com/apache/dubbo/commit/6f6ef6c9f2100e6d9a69c0337601d766f5587dea,[dubbo-2766] fix the bug of isMatch method of InvokeTelnetHandler (#2787),2018-12-11T07:02:18Z,1,4,0
1245,1,0,https://github.com/junit-team/junit4/commit/638e82435a01af83e77c23e9f8d7b658a89eb4bf,"Use %n in string.format() (#1346) <enter>  <enter> In format strings, it is generally preferable better to use %n, which will produce the platform-specific line separator.",2016-11-30T04:56:54Z,1,2,0
1625,1,0,https://github.com/junit-team/junit4/commit/b1d37670892cd885b87a7c62d7c5808517fd20b6,Remove useless variable (#1342),2016-07-16T14:30:58Z,1,2,1
5783,3,0,https://github.com/square/retrofit/commit/1eab56aadbb5b8336553d4d0b41f2f33564782c2,Cleaned up code.,2010-11-23T23:23:16Z,1,8,0
2719,2,0,https://github.com/apache/dubbo/commit/c0d62ed7a83347fa469c2b2a7d75287a5feb799b,"[Dubbo-perf]: Reduce object allocation for ProtocolUtils.serviceKey(int, String, String, String) (#5525)",2020-02-04T05:39:48Z,3,169,0
2776,2,0,https://github.com/apache/dubbo/commit/fa157deadf65d00c9884d611430ec78e585840ff,Refactor: remove NetUtils.getHostAddress() and relace it with NetUtils.getLocalHost() (#5526),2019-12-25T07:22:57Z,3,31,0
4960,3,3,https://github.com/square/retrofit/commit/84c3bd70694aecf0a87a4c6e5935b40d2ac7426a,Moved validation first before cloning,2017-03-27T22:56:48Z,1,10,1
4968,3,0,https://github.com/square/retrofit/commit/aa7db2e7e89202d77222e8f449fa0e243d6cac82,Removal of Unnecessary Creation of String Builder <enter>  <enter> if typeArguments has length 0 there is no point to create stringBuilder for that. that condition check needs to happen before stringBuilder creation.,2017-02-18T20:37:20Z,1,2,0
4928,3,0,https://github.com/square/retrofit/commit/a307aaac884dc7f1b1ef99f8f94125d8d141dc54,Add Retrofit.Builder.adapterFactories(). (#2486),2017-09-20T13:18:41Z,2,13,1
4164,2,0,https://github.com/apache/dubbo/commit/8b6f4456d5664f4e7f32b0e772befc4b12086aaa,Minor improvement on test cases: (#1507) <enter>  <enter> 1. Use org.junit.Assert instead of junit.framework.Assert(@Deprecated since Junit 4) <enter> 2. Use assertTrue and other assert methods through static import to make codes easier to read,2018-04-21T06:25:06Z,2,24,1
3016,2,0,https://github.com/apache/dubbo/commit/8be896e663812f9b981010295d47fa730af51428,Simplify code with Lambda (#4834) <enter>  <enter> Simplify code with Lambda,2019-08-16T02:54:56Z,3,37,0
3216,2,0,https://github.com/apache/dubbo/commit/57c13e07430a58e77249b96af9574b3db04e6dba,Remove unused import for unit test (#4976) <enter>  <enter> * clear unused import,2019-08-31T13:36:22Z,4,4,0
531,1,3,https://github.com/junit-team/junit4/commit/dfbf2ae868049c041c926f2bf2d7633056af5820,Add type wildcard,2014-12-08T20:14:36Z,1,2,0
580,1,3,https://github.com/junit-team/junit4/commit/430e3669badc46ae9ba97e513ddbd1a88a5b7f14,Suppress SecurityManager deprecation warnings,2014-12-08T20:13:20Z,1,2,0
825,1,0,https://github.com/junit-team/junit4/commit/ab9caa3650a262ef4399cfd7f0d7fdc366d6e327,Fix javac build <enter>  <enter> Replace both() with allOf(),2012-08-02T21:36:12Z,1,12,0
880,1,0,https://github.com/junit-team/junit4/commit/fe10c8a264e6585d9d8a92e5d5fa9a6e10aa298f,Fix typo in test name,2012-07-20T12:21:51Z,1,2,0
903,1,2,https://github.com/junit-team/junit4/commit/b4f0afa639b42fa551fdcb26d9c1855ae4d778cf,@Rule fields/methods must not be static <enter>  <enter> Fixes KentBeck/junit#339,2011-10-16T12:18:05Z,2,38,0
1001,1,2,https://github.com/junit-team/junit4/commit/5e9467c59b235ce84e7c7753c43609dea069e932,Both hasCause() and hasMessage() describe mismatches,2012-07-20T11:54:02Z,2,22,0
1025,1,0,https://github.com/junit-team/junit4/commit/a37fd9ac8b2afc54384fd32f470b54aa69dc620a,Rename withStacktrace() to isException()/isThrowable() <enter>  <enter> Following suggestion by @sf105,2012-07-20T09:42:16Z,4,42,0
1057,1,3,https://github.com/junit-team/junit4/commit/34701f7aedd60ace43171a9c56c14c8ef1f7bd15,Add JUnitSystem.exit() back,2014-09-12T19:56:52Z,3,25,0
202,1,0,https://github.com/junit-team/junit4/commit/bdb1799a6b58c4ab40c418111333f4e8e1816e7e,Add Assert#expectThrows and Assert#assertThrows <enter>  <enter> Closes #1154.,2015-06-04T01:43:01Z,2,147,0
230,1,0,https://github.com/junit-team/junit4/commit/eedd1f68fbd014beca60c979e8173c271ea5cf2d,"Upate TestName to make the 'name' field volatile. <enter>  <enter> This ensures that the name is published across threads correctly--for <enter> instance, if a parallelized runner is used. <enter>  <enter> Closes #1157",2015-06-04T17:21:13Z,1,2,1
754,1,3,https://github.com/junit-team/junit4/commit/cbf5dd3f8efc106bcb438203942d781831121071,Organized imports according to project's conventions,2012-04-27T18:34:34Z,1,14,0
808,1,3,https://github.com/junit-team/junit4/commit/cf2a11a5939e8623cb4591080f423134025bbf62,Stripped accidental formatting from an earlier commit,2012-03-29T16:43:59Z,1,2,0
3665,2,0,https://github.com/apache/dubbo/commit/3a05378a2f9f1d183c33882c585a9d2a90445ef8,Simply TagRouter (#2924),2018-12-10T03:25:22Z,1,14,0
5534,3,0,https://github.com/square/retrofit/commit/55299b7eea167f35a89c4c01a8b0a88037cf18e7,Update javadoc based on PR comment.,2013-07-08T23:34:20Z,1,4,0
5538,3,3,https://github.com/square/retrofit/commit/2c963003286ad91b0ee5cbf0a317578c4bce4025,Expose addQueryParam via the RequestInterceptor injection-like framework.,2013-07-08T23:15:19Z,3,72,0
622,1,3,https://github.com/junit-team/junit4/commit/23e6e92b774e1e3910acc6a903293972bc562500,Reorder assignments to match order of parameters.,2012-09-06T14:02:33Z,1,2,0
662,1,2,https://github.com/junit-team/junit4/commit/8134371705a43fa2b2a8913678d4336d867f6647,"Description.getTestClass() did not work reliably. <enter> Was assuming that the ClassLoader used for JUnit could also load test classes. <enter> While this may be true in a simple test runner based on a flat classpath, it is not true in all test runners. <enter> When we are given a Class object, keep itâ€”do not try to reconstruct it from its name alone.",2012-09-06T00:36:30Z,2,76,0
5430,3,1,https://github.com/square/retrofit/commit/932f228158e6bea03700f62cda93113c7b9c7a7d,whitespace.,2014-01-23T23:49:13Z,1,6,1
5442,3,3,https://github.com/square/retrofit/commit/884593d0e46c4eb30dd6e9ac8056bfdc2848345e,Changing Server to implement IServer interface.,2014-01-23T20:26:49Z,4,41,0
711,1,3,https://github.com/junit-team/junit4/commit/56b5463c6adf89a03f489f3525a9a343bc43d960,each' instead of 'f' for the variable name,2012-08-20T06:50:01Z,1,4,0
2491,2,0,https://github.com/apache/dubbo/commit/a466f4f4a4b58d1089533bdbbde372d852afb5f0,fix #4587: enhance url equals (#6706),2020-09-10T09:55:53Z,2,36,0
2602,2,0,https://github.com/apache/dubbo/commit/5d6ca6234f64a670fed2f3c5fdc1d0dba74a9c88,"register stated url to provider model, no matter the provider is configured to delay-published or not (#5757)",2020-04-03T07:29:25Z,1,11,0
2653,2,3,https://github.com/apache/dubbo/commit/61d1ba78f7417c7088a5b71e36bec5a668f9b558,throw unknown exception (#5849),2020-03-11T09:33:11Z,1,12,1
3137,2,0,https://github.com/apache/dubbo/commit/f490df87de45b57be8c224581a8a1a7dd9a20946,"keep demo simple, and switch to use zookeeper as registry center (#4705) <enter>  <enter> * keep demo simple, and switch to use zookeeper as registry center <enter>  <enter> * remove comment",2019-07-31T06:25:27Z,7,45,0
3282,2,0,https://github.com/apache/dubbo/commit/b4afeb982b943ca8c6bbd261302a9e161c2e98a9,"follow up for pr#4339, remove the space (#4591)",2019-07-18T01:44:03Z,1,84,0
3457,2,0,https://github.com/apache/dubbo/commit/df219f36aa27f6fd11c33a73af407b9e009485a7,enhance shutdown hook in spring (#3008),2018-12-18T13:37:57Z,2,8,0
3565,2,0,https://github.com/apache/dubbo/commit/d5c517607b5bb5360c56b8d619799b2795594040,port #3568 into main trunk (#3993) <enter>  <enter> fixes #3991,2019-05-10T05:01:06Z,1,4,0
3632,2,0,https://github.com/apache/dubbo/commit/b30bddb464344bdefad4034d06ed1ddba5d00aef,switch from CopyOnWriteArrayList to regular list in order to avoid potential UnsupportedOperationException (#3978) <enter>  <enter> Fixes #3242,2019-05-05T09:07:30Z,1,6,0
3716,2,0,https://github.com/apache/dubbo/commit/793bf8244411c33b675e08f1499122bc82654d44,Defensive check to solve issue #3923 (#3931),2019-04-26T06:01:23Z,1,7,0
3852,2,0,https://github.com/apache/dubbo/commit/505d15576cc90de4ed4b9b767c86663ad12697a3,enhance comments (#2735),2018-11-05T05:47:23Z,1,3,0
3853,2,0,https://github.com/apache/dubbo/commit/53644f70aeb269345121dd46e74a6490dbd223db,#2072: need javadoc and articles for spring annotation use. (#2076),2018-07-13T23:20:41Z,1,158,0
3903,2,0,https://github.com/apache/dubbo/commit/2c36be62d3ecd1d8fc6526cfffc83e7630110589,rename log file from alibaba to custom-access (#2057),2018-07-10T03:43:16Z,1,2,0
4068,2,0,https://github.com/apache/dubbo/commit/f770b7c59d8a80dd586cd415a20f6bff4f5a8f93,remove getContext() (#3235),2019-01-17T02:17:11Z,1,2,0
4206,2,2,https://github.com/apache/dubbo/commit/f4bd1b5f2cd54a7fd4944944f94d38bc5a2b1730,supplementary change for pull request#1388,2018-04-08T02:30:00Z,1,2,0
4258,2,0,https://github.com/apache/dubbo/commit/0423219d839404186b8a5ec7dec37f6addeb58d9,#1411: Locale deserialize 'zh-hant_CN',2018-03-01T06:58:01Z,3,108,0
4331,2,3,https://github.com/apache/dubbo/commit/0d1ef9b411ea06e6b8c30439a96e0290b0b9dbf6,rename package name from CommandImpl to impl,2017-12-25T06:11:28Z,5,20,0
4472,2,0,https://github.com/apache/dubbo/commit/66139d567eef8198101368b5d8ea37458767cae4,add unit test for parsing path,2016-06-12T07:21:14Z,1,6,0
4486,2,3,https://github.com/apache/dubbo/commit/b8b16fa4604e55487f2a42e5567a33df28abb554,find correct component type when the enclosing type is Foo<int[]> on JDK 7 and beyond,2016-06-07T08:57:52Z,1,3,0
6688,4,3,https://github.com/square/okhttp/commit/512f3528daf902fb74ad0e128420763cb91bdd35,Jdk8WithJettyBootPlatform - load through bootstrap,2019-02-15T00:16:45Z,1,8,0
7169,4,3,https://github.com/square/okhttp/commit/22b250c1b87d2c8038a78f9aea5dec3b644ce977,Correct UTF8 BOM is EFBBBF,2016-11-20T21:01:59Z,2,18,0
3009,2,0,https://github.com/apache/dubbo/commit/4e101490b227052aefaafffbc247d3826297d2b5,refactor some string operations with StringUtils (#5112) <enter>  <enter> refactor string empty check statements.,2019-09-26T12:16:29Z,3,56,0
7471,4,0,https://github.com/square/okhttp/commit/e97bb77a0efc057e47e1692fdf7f858bdbdb65ed,adds optional request body for DELETE requests to ammend #610,2015-01-13T00:50:08Z,1,4,0
7702,4,2,https://github.com/square/okhttp/commit/8e996aadc5d7839f249399abac657e3c9df1dc4a,Fix bug where request body isn't sent when it should,2015-09-18T04:58:36Z,2,10,0
8509,4,0,https://github.com/square/okhttp/commit/0665b628fafec38271d7a66421ae04c7fd35dd29,Add support for following HTTP 307 temporary redirects. <enter>  <enter> Fixes Android bug 41739.,2013-02-27T18:09:12Z,2,77,0
4795,3,2,https://github.com/square/retrofit/commit/083bf240fab810dee2d4570c74061983bf25136a,"Fix support for protobuf 3.5+, ExtensionRegistry cannot be null",2019-03-18T20:00:24Z,1,3,0
28044,5,0,https://github.com/spring-projects/spring-boot/commit/d0e70e90de67c4cca3646800d4ddcd8a83246c17,"When pool autocommit is disabled, inform Hibernate <enter>  <enter> Starting with Hibernate 5.2.10, the JPA property <enter> `hibernate.connection.provider_disables_autocommit` should be set to true <enter> when the datasource has autocommit disabled in order to improve <enter> performance. <enter>  <enter> See gh-9737",2017-07-12T18:52:36Z,5,46,0
6689,4,0,https://github.com/square/okhttp/commit/652f3a1d36298f15677a7eda7838fa5c04d6016b,HTTP/1 >> HTTP1,2019-02-23T22:20:07Z,1,2,0
1459,1,2,https://github.com/junit-team/junit4/commit/309edadfd8a7169e99571d36ec31cacfaabb2fe1,Take care of the TODO to make the inner class static.,2010-02-09T23:02:17Z,1,16,1
7904,4,3,https://github.com/square/okhttp/commit/28434ce17d1b0bfb7f398d047e825f0f76b6e403,Add wildcard hostnames support in CertificatePinner,2015-05-01T16:47:25Z,3,213,0
813,1,0,https://github.com/junit-team/junit4/commit/bd6dc3aff19a3d8e8e555d16a05a42557a755e0a,"Reused HasWrongExpectedException instead of own defined class <enter> (they were the same) and relocated the changes to a better location <enter> in the file which is more inline with the rest of the file. And, <enter> of course, removed the superfluous brackets.",2012-01-04T08:23:29Z,1,37,0
5002,3,3,https://github.com/square/retrofit/commit/4f7b239514b91b10b4daa37339bee717776e9bfe,Replaced invocation of deprecated factory methods in favor of newer counterparts in JacksonConverterFactory,2016-09-01T17:06:09Z,1,4,0
4892,3,0,https://github.com/square/retrofit/commit/c7f590e78d1c69117b80b153f8d7b8a95840d388,Remove redundant throws.,2018-03-23T20:07:44Z,2,6,0
6511,4,2,https://github.com/square/okhttp/commit/eae6f32101a5be6bf20621b7765791d32cb70f09,Fix correctness of WebSocketReader reserved flags test,2019-04-04T14:58:44Z,1,8,0
10321,5,0,https://github.com/spring-projects/spring-boot/commit/f11c030b7185b60dba0b116b0e0859600b6700ad,Align TestRestTemplate Javadoc with documentation <enter>  <enter> See gh-21318,2020-05-05T18:52:28Z,1,12,0
588,1,0,https://github.com/junit-team/junit4/commit/ec9bccf9521a6ccdd074f2618626507528a43bc9,Removed the unnecessary Note: block in javadoc,2012-09-19T18:44:09Z,1,3,0
